소유자명,생년월일,동호수,소유자_주소,아파트_소재지,도로명주소,건축물_연면적,거주형태,등기목적_분류,등기원인_년월일,근저당설정여부,근저당금액,보유기간,압류가압류,소유형태,세대유형,공유자수,단독소유자수
임민준,620228,7동101호,서울시 서대문구 반포동 650-2,서울시 용산구 장문로 27 청화아파트 7동101호,서울특별시 용산구 장문로 27,115,투자,상속,2017-06-04,Y,452090000,8년 4개월,없음,단독소유자,단독세대,0,1
장주원,530614,7동102호,서울시 용산구 장문로 27 청화아파트 7동102호,서울시 용산구 장문로 27 청화아파트 7동102호,서울특별시 용산구 장문로 27,115,실거주,매매,2018-01-15,Y,388960000,7년 9개월,없음,단독소유자,단독세대,0,1
강지호,750421,7동103호,경기도 화성시 동탄구 동탄동 522-6,서울시 용산구 장문로 27 청화아파트 7동103호,서울특별시 용산구 장문로 27,115,투자,상속,2016-06-16,Y,255500000,9년 4개월,없음,단독소유자,단독세대,0,1
김주원,821011,7동104호,서울시 구로구 문정동 893-50,서울시 용산구 장문로 27 청화아파트 7동104호,서울특별시 용산구 장문로 27,115,투자,증여,2002-02-05,Y,315900000,23년 8개월,없음,단독소유자,단독세대,0,1
최주원,530427,7동105호,서울시 성북구 송파동 776-24,서울시 용산구 장문로 27 청화아파트 7동105호,서울특별시 용산구 장문로 27,115,투자,경매,2020-07-05,N,0,5년 3개월,없음,단독소유자,단독세대,0,1
조지호,811007,7동106호,서울시 송파구 논현동 409-66,서울시 용산구 장문로 27 청화아파트 7동106호,서울특별시 용산구 장문로 27,115,투자,경매,2024-07-08,Y,587690000,1년 3개월,없음,단독소유자,단독세대,0,1
이서준,710823,7동101호,서울시 동작구 반포동 236-81,서울시 용산구 장문로 27 청화아파트 7동101호,서울특별시 용산구 장문로 27,115,투자,증여,2001-01-07,Y,813510000,24년 9개월,없음,단독소유자,단독세대,0,1
박순자,651027,7동102호,서울시 서대문구 신사동 904-11,서울시 용산구 장문로 27 청화아파트 7동102호,서울특별시 용산구 장문로 27,115,투자,상속,1987-04-09,Y,968420000,38년 6개월,없음,단독소유자,단독세대,0,1
정도윤,460213,7동103호,서울시 용산구 장문로 27 청화아파트 7동103호,서울시 용산구 장문로 27 청화아파트 7동103호,서울특별시 용산구 장문로 27,115,실거주,증여,2008-11-19,Y,477050000,16년 11개월,없음,단독소유자,단독세대,0,1
박민준,730717,7동104호,서울시 강남구 신사동 838-21,서울시 용산구 장문로 27 청화아파트 7동104호,서울특별시 용산구 장문로 27,115,투자,상속,2013-05-25,Y,318510000,12년 5개월,없음,단독소유자,단독세대,0,1
조민서,561214,7동105호,서울시 용산구 장문로 27 청화아파트 7동105호,서울시 용산구 장문로 27 청화아파트 7동105호,서울특별시 용산구 장문로 27,115,실거주,매매,2025-08-26,Y,393930000,0년 2개월,없음,단독소유자,단독세대,0,1
최지호,590302,7동106호,서울시 용산구 장문로 27 청화아파트 7동106호,서울시 용산구 장문로 27 청화아파트 7동106호,서울특별시 용산구 장문로 27,115,실거주,상속,2020-04-03,Y,909010000,5년 6개월,없음,단독소유자,단독세대,0,1
임지호,520512,7동101호,서울시 용산구 장문로 27 청화아파트 7동101호,서울시 용산구 장문로 27 청화아파트 7동101호,서울특별시 용산구 장문로 27,115,실거주,증여,1994-10-01,Y,665370000,31년 0개월,없음,단독소유자,단독세대,0,1
이예준,400918,7동102호,충청남도 천안시 불당동 375-1,서울시 용산구 장문로 27 청화아파트 7동102호,서울특별시 용산구 장문로 27,115,투자,상속,2010-10-15,Y,141830000,15년 0개월,없음,단독소유자,단독세대,0,1
정영희,520321,7동103호,서울시 용산구 장문로 27 청화아파트 7동103호,서울시 용산구 장문로 27 청화아파트 7동103호,서울특별시 용산구 장문로 27,115,실거주,상속,2012-09-13,Y,948200000,13년 1개월,없음,단독소유자,단독세대,0,1
김영희,571208,7동104호,대전시 유성구 봉명동 982-89,서울시 용산구 장문로 27 청화아파트 7동104호,서울특별시 용산구 장문로 27,115,투자,증여,1997-05-09,Y,159000000,28년 5개월,없음,단독소유자,단독세대,0,1
조하준,530626,7동105호,서울시 관악구 송파동 90-91,서울시 용산구 장문로 27 청화아파트 7동105호,서울특별시 용산구 장문로 27,115,투자,매매,2009-08-07,Y,819370000,16년 2개월,없음,단독소유자,단독세대,0,1
조순자,510818,7동106호,서울시 성동구 압구정동 832-34,서울시 용산구 장문로 27 청화아파트 7동106호,서울특별시 용산구 장문로 27,115,투자,매매,2021-03-10,Y,609580000,4년 7개월,없음,단독소유자,단독세대,0,1
장하준,680818,7동101호,서울시 용산구 장문로 27 청화아파트 7동101호,서울시 용산구 장문로 27 청화아파트 7동101호,서울특별시 용산구 장문로 27,115,실거주,경매,2022-07-07,Y,165250000,3년 3개월,없음,단독소유자,단독세대,0,1
정순자,790328,7동102호,서울시 용산구 삼성동 438-27,서울시 용산구 장문로 27 청화아파트 7동102호,서울특별시 용산구 장문로 27,115,투자,경매,2011-07-23,N,0,14년 3개월,없음,단독소유자,단독세대,0,1
이민서,700123,7동103호,대전시 유성구 봉명동 349-29,서울시 용산구 장문로 27 청화아파트 7동103호,서울특별시 용산구 장문로 27,115,투자,상속,2023-11-21,Y,842650000,1년 11개월,없음,단독소유자,단독세대,0,1
임민준,610824,7동104호,서울시 도봉구 잠실동 511-62,서울시 용산구 장문로 27 청화아파트 7동104호,서울특별시 용산구 장문로 27,115,투자,상속,2023-11-18,Y,832030000,1년 11개월,없음,단독소유자,단독세대,0,1
장시우,940117,7동105호,서울시 영등포구 대치동 958-26,서울시 용산구 장문로 27 청화아파트 7동105호,서울특별시 용산구 장문로 27,115,투자,증여,2022-01-20,N,0,3년 9개월,없음,단독소유자,단독세대,0,1
이영희,701219,7동106호,서울시 용산구 장문로 27 청화아파트 7동106호,서울시 용산구 장문로 27 청화아파트 7동106호,서울특별시 용산구 장문로 27,115,실거주,매매,2017-10-05,Y,472350000,8년 0개월,없음,단독소유자,단독세대,0,1
정하준,510209,7동101호,세종시 나성동 468-35,서울시 용산구 장문로 27 청화아파트 7동101호,서울특별시 용산구 장문로 27,115,투자,상속,2004-07-21,Y,864490000,21년 3개월,없음,단독소유자,단독세대,0,1
강도윤,911019,7동102호,서울시 구로구 서초동 894-11,서울시 용산구 장문로 27 청화아파트 7동102호,서울특별시 용산구 장문로 27,115,투자,매매,2019-07-21,Y,906470000,6년 3개월,없음,단독소유자,단독세대,0,1
장영자,601012,7동103호,서울시 동작구 반포동 345-57,서울시 용산구 장문로 27 청화아파트 7동103호,서울특별시 용산구 장문로 27,115,투자,매매,2015-08-10,N,0,10년 2개월,없음,단독소유자,단독세대,0,1
박주원,780811,7동104호,서울시 강동구 압구정동 183-48,서울시 용산구 장문로 27 청화아파트 7동104호,서울특별시 용산구 장문로 27,115,투자,증여,2021-07-25,Y,195510000,4년 3개월,없음,단독소유자,단독세대,0,1
강주원,491006,7동105호,서울시 도봉구 대치동 106-54,서울시 용산구 장문로 27 청화아파트 7동105호,서울특별시 용산구 장문로 27,115,투자,상속,2016-12-07,Y,119200000,8년 10개월,없음,단독소유자,단독세대,0,1
정영희,360921,7동106호,서울시 강남구 잠실동 37-94,서울시 용산구 장문로 27 청화아파트 7동106호,서울특별시 용산구 장문로 27,115,투자,매매,2024-07-05,Y,250610000,1년 3개월,없음,단독소유자,단독세대,0,1
조민서,510528,7동101호,서울시 용산구 장문로 27 청화아파트 7동101호,서울시 용산구 장문로 27 청화아파트 7동101호,서울특별시 용산구 장문로 27,115,실거주,매매,2008-07-21,Y,822540000,17년 3개월,없음,단독소유자,단독세대,0,1
조민준,701007,7동102호,경기도 성남시 분당구 정자동 663-49,서울시 용산구 장문로 27 청화아파트 7동102호,서울특별시 용산구 장문로 27,115,투자,증여,2024-03-12,Y,664890000,1년 7개월,없음,단독소유자,단독세대,0,1
최영희,670405,7동103호,경기도 화성시 동탄구 동탄동 338-69,서울시 용산구 장문로 27 청화아파트 7동103호,서울특별시 용산구 장문로 27,115,투자,상속,2010-05-19,Y,455760000,15년 5개월,없음,단독소유자,단독세대,0,1
조주원,680906,7동104호,서울시 구로구 신사동 919-13,서울시 용산구 장문로 27 청화아파트 7동104호,서울특별시 용산구 장문로 27,115,투자,증여,2013-02-22,N,0,12년 8개월,없음,단독소유자,단독세대,0,1
조예준,710413,7동105호,서울시 동작구 잠실동 103-81,서울시 용산구 장문로 27 청화아파트 7동105호,서울특별시 용산구 장문로 27,115,투자,매매,2016-09-25,Y,861000000,9년 1개월,없음,단독소유자,단독세대,0,1
윤민서,760307,7동106호,서울시 성북구 대치동 27-75,서울시 용산구 장문로 27 청화아파트 7동106호,서울특별시 용산구 장문로 27,115,투자,증여,1997-08-02,Y,990280000,28년 2개월,없음,단독소유자,단독세대,0,1
정하준,990723,7동101호,서울시 용산구 장문로 27 청화아파트 7동101호,서울시 용산구 장문로 27 청화아파트 7동101호,서울특별시 용산구 장문로 27,115,실거주,매매,2019-10-02,N,0,6년 0개월,없음,단독소유자,단독세대,0,1
장주원,420609,7동102호,서울시 노원구 대치동 931-95,서울시 용산구 장문로 27 청화아파트 7동102호,서울특별시 용산구 장문로 27,115,투자,경매,2009-10-09,Y,851080000,16년 0개월,없음,단독소유자,단독세대,0,1
장영희,900414,7동103호,서울시 용산구 장문로 27 청화아파트 7동103호,서울시 용산구 장문로 27 청화아파트 7동103호,서울특별시 용산구 장문로 27,115,실거주,매매,2014-11-26,Y,994570000,10년 11개월,없음,단독소유자,단독세대,0,1
이서연,490320,7동104호,서울시 서대문구 논현동 590-98,서울시 용산구 장문로 27 청화아파트 7동104호,서울특별시 용산구 장문로 27,115,투자,증여,2017-02-24,Y,855950000,8년 8개월,없음,단독소유자,단독세대,0,1
장순자,630408,7동105호,서울시 용산구 장문로 27 청화아파트 7동105호,서울시 용산구 장문로 27 청화아파트 7동105호,서울특별시 용산구 장문로 27,115,실거주,증여,2009-11-14,Y,576890000,15년 11개월,없음,단독소유자,단독세대,0,1
윤시우,581113,7동106호,서울시 용산구 장문로 27 청화아파트 7동106호,서울시 용산구 장문로 27 청화아파트 7동106호,서울특별시 용산구 장문로 27,115,실거주,증여,2021-12-01,Y,832100000,3년 10개월,없음,단독소유자,단독세대,0,1
이서준,580114,7동101호,강원도 춘천시 퇴계동 571-1,서울시 용산구 장문로 27 청화아파트 7동101호,서울특별시 용산구 장문로 27,115,투자,상속,2011-08-15,N,0,14년 2개월,없음,단독소유자,단독세대,0,1
최영자,640611,7동102호,서울시 성동구 대치동 16-97,서울시 용산구 장문로 27 청화아파트 7동102호,서울특별시 용산구 장문로 27,115,투자,경매,2013-10-11,Y,406970000,12년 0개월,없음,단독소유자,단독세대,0,1
강영희,751004,7동103호,서울시 용산구 대치동 498-81,서울시 용산구 장문로 27 청화아파트 7동103호,서울특별시 용산구 장문로 27,115,투자,경매,2015-06-19,Y,803910000,10년 4개월,없음,단독소유자,단독세대,0,1
윤주원,631006,7동104호,서울시 영등포구 서초동 15-55,서울시 용산구 장문로 27 청화아파트 7동104호,서울특별시 용산구 장문로 27,115,투자,증여,2018-03-14,Y,677900000,7년 7개월,없음,단독소유자,단독세대,0,1
김시우,850725,7동105호,서울시 용산구 장문로 27 청화아파트 7동105호,서울시 용산구 장문로 27 청화아파트 7동105호,서울특별시 용산구 장문로 27,115,실거주,매매,2008-04-18,Y,727130000,17년 6개월,없음,단독소유자,단독세대,0,1
윤민서,810619,7동106호,서울시 양천구 논현동 732-87,서울시 용산구 장문로 27 청화아파트 7동106호,서울특별시 용산구 장문로 27,115,투자,경매,2019-01-11,Y,571700000,6년 9개월,없음,단독소유자,단독세대,0,1
조시우,570607,7동101호,서울시 구로구 석촌동 213-34,서울시 용산구 장문로 27 청화아파트 7동101호,서울특별시 용산구 장문로 27,115,투자,증여,2007-06-27,Y,781370000,18년 4개월,없음,단독소유자,단독세대,0,1
강주원,630212,7동102호,서울시 용산구 장문로 27 청화아파트 7동102호,서울시 용산구 장문로 27 청화아파트 7동102호,서울특별시 용산구 장문로 27,115,실거주,매매,2020-04-03,Y,489290000,5년 6개월,없음,단독소유자,단독세대,0,1
윤서연,540504,7동103호,서울시 광진구 가락동 878-71,서울시 용산구 장문로 27 청화아파트 7동103호,서울특별시 용산구 장문로 27,115,투자,증여,2009-07-09,Y,434030000,16년 3개월,없음,단독소유자,단독세대,0,1
김도윤,280304,7동104호,강원도 춘천시 퇴계동 911-11,서울시 용산구 장문로 27 청화아파트 7동104호,서울특별시 용산구 장문로 27,115,투자,매매,1999-10-12,N,0,26년 0개월,없음,단독소유자,단독세대,0,1
윤예준,530804,7동105호,서울시 성북구 반포동 156-37,서울시 용산구 장문로 27 청화아파트 7동105호,서울특별시 용산구 장문로 27,115,투자,경매,2009-11-12,Y,106420000,15년 11개월,없음,단독소유자,단독세대,0,1
김서연,330919,7동106호,서울시 중구 석촌동 557-96,서울시 용산구 장문로 27 청화아파트 7동106호,서울특별시 용산구 장문로 27,115,투자,경매,2003-11-15,Y,941170000,21년 11개월,없음,단독소유자,단독세대,0,1
박민준,381213,8동101호,서울시 금천구 서초동 856-86,서울시 용산구 장문로 27 청화아파트 8동101호,서울특별시 용산구 장문로 27,115,투자,매매,1999-02-01,N,0,26년 8개월,없음,단독소유자,단독세대,0,1
최시우,460802,8동102호,경기도 고양시 일산구 백석동 346-34,서울시 용산구 장문로 27 청화아파트 8동102호,서울특별시 용산구 장문로 27,115,투자,매매,2003-03-23,Y,325780000,22년 7개월,없음,단독소유자,단독세대,0,1
정도윤,820218,8동103호,서울시 마포구 잠실동 687-78,서울시 용산구 장문로 27 청화아파트 8동103호,서울특별시 용산구 장문로 27,115,투자,상속,2006-06-22,Y,923220000,19년 4개월,없음,단독소유자,단독세대,0,1
이예준,650916,8동104호,서울시 용산구 장문로 27 청화아파트 8동104호,서울시 용산구 장문로 27 청화아파트 8동104호,서울특별시 용산구 장문로 27,115,실거주,매매,1983-12-05,N,0,41년 10개월,없음,단독소유자,단독세대,0,1
조민서,620711,8동105호,경기도 용인시 수지구 동탄동 567-30,서울시 용산구 장문로 27 청화아파트 8동105호,서울특별시 용산구 장문로 27,115,투자,매매,2025-04-16,N,0,0년 6개월,없음,단독소유자,단독세대,0,1
이영희,810223,8동106호,서울시 마포구 서초동 833-13,서울시 용산구 장문로 27 청화아파트 8동106호,서울특별시 용산구 장문로 27,115,투자,상속,2023-09-24,N,0,2년 1개월,없음,단독소유자,단독세대,0,1
장민서,520723,8동107호,경기도 용인시 수지구 동탄동 702-64,서울시 용산구 장문로 27 청화아파트 8동107호,서울특별시 용산구 장문로 27,115,투자,매매,2017-07-25,Y,911360000,8년 3개월,없음,단독소유자,단독세대,0,1
강하준,580409,8동101호,경기도 수원시 영통구 동탄동 849-79,서울시 용산구 장문로 27 청화아파트 8동101호,서울특별시 용산구 장문로 27,115,투자,경매,2013-01-03,N,0,12년 9개월,없음,단독소유자,단독세대,0,1
윤도윤,761003,8동102호,서울시 도봉구 압구정동 340-55,서울시 용산구 장문로 27 청화아파트 8동102호,서울특별시 용산구 장문로 27,115,투자,경매,2005-07-07,Y,757190000,20년 3개월,없음,단독소유자,단독세대,0,1
정영희,780705,8동103호,"9186 Oak Ave, Seattle, CA, USA",서울시 용산구 장문로 27 청화아파트 8동103호,서울특별시 용산구 장문로 27,115,투자,상속,2000-09-23,Y,483410000,25년 1개월,없음,단독소유자,단독세대,0,1
정주원,580318,8동104호,서울시 용산구 장문로 27 청화아파트 8동104호,서울시 용산구 장문로 27 청화아파트 8동104호,서울특별시 용산구 장문로 27,115,실거주,증여,2000-02-06,Y,374040000,25년 8개월,없음,단독소유자,단독세대,0,1
임민준,751117,8동105호,서울시 강북구 반포동 375-71,서울시 용산구 장문로 27 청화아파트 8동105호,서울특별시 용산구 장문로 27,115,투자,경매,2025-04-20,Y,175610000,0년 6개월,없음,단독소유자,단독세대,0,1
최지호,430824,8동106호,서울시 용산구 장문로 27 청화아파트 8동106호,서울시 용산구 장문로 27 청화아파트 8동106호,서울특별시 용산구 장문로 27,115,실거주,경매,2021-04-02,Y,390990000,4년 6개월,없음,단독소유자,단독세대,0,1
윤주원,840718,8동107호,충청남도 천안시 불당동 246-41,서울시 용산구 장문로 27 청화아파트 8동107호,서울특별시 용산구 장문로 27,115,투자,상속,2019-03-03,Y,912150000,6년 7개월,없음,단독소유자,단독세대,0,1
박주원,631010,8동101호,서울시 용산구 장문로 27 청화아파트 8동101호,서울시 용산구 장문로 27 청화아파트 8동101호,서울특별시 용산구 장문로 27,115,실거주,증여,1984-12-10,Y,423770000,40년 10개월,없음,단독소유자,단독세대,0,1
정지호,510213,8동102호,경기도 수원시 영통구 동탄동 432-34,서울시 용산구 장문로 27 청화아파트 8동102호,서울특별시 용산구 장문로 27,115,투자,경매,2014-06-17,Y,994410000,11년 4개월,없음,단독소유자,단독세대,0,1
윤예준,430127,8동103호,인천시 연수구 송도동 849-75,서울시 용산구 장문로 27 청화아파트 8동103호,서울특별시 용산구 장문로 27,115,투자,경매,2016-04-24,Y,766160000,9년 6개월,없음,단독소유자,단독세대,0,1
최예준,760626,8동104호,서울시 구로구 문정동 628-68,서울시 용산구 장문로 27 청화아파트 8동104호,서울특별시 용산구 장문로 27,115,투자,증여,2001-01-19,N,0,24년 9개월,없음,단독소유자,단독세대,0,1
윤주원,910120,8동105호,"7332 Park Blvd, New York, CA, USA",서울시 용산구 장문로 27 청화아파트 8동105호,서울특별시 용산구 장문로 27,115,투자,매매,2015-11-15,N,0,9년 11개월,없음,단독소유자,단독세대,0,1
임도윤,410403,8동106호,서울시 용산구 장문로 27 청화아파트 8동106호,서울시 용산구 장문로 27 청화아파트 8동106호,서울특별시 용산구 장문로 27,115,실거주,증여,2025-07-08,Y,953350000,0년 3개월,없음,단독소유자,단독세대,0,1
조민서,390523,8동107호,서울시 동대문구 석촌동 841-73,서울시 용산구 장문로 27 청화아파트 8동107호,서울특별시 용산구 장문로 27,115,투자,상속,2009-12-19,N,0,15년 10개월,없음,단독소유자,단독세대,0,1
박시우,790805,8동101호,서울시 성동구 가락동 193-78,서울시 용산구 장문로 27 청화아파트 8동101호,서울특별시 용산구 장문로 27,115,투자,경매,1982-04-06,Y,453200000,43년 6개월,없음,단독소유자,단독세대,0,1
최순자,750304,8동102호,서울시 용산구 장문로 27 청화아파트 8동102호,서울시 용산구 장문로 27 청화아파트 8동102호,서울특별시 용산구 장문로 27,115,실거주,경매,2002-01-11,Y,133800000,23년 9개월,없음,단독소유자,단독세대,0,1
윤도윤,610915,8동103호,서울시 관악구 압구정동 158-32,서울시 용산구 장문로 27 청화아파트 8동103호,서울특별시 용산구 장문로 27,115,투자,매매,2016-04-19,Y,287770000,9년 6개월,없음,단독소유자,단독세대,0,1
정민준,710126,8동104호,충청남도 천안시 불당동 664-75,서울시 용산구 장문로 27 청화아파트 8동104호,서울특별시 용산구 장문로 27,115,투자,상속,2015-04-16,N,0,10년 6개월,없음,단독소유자,단독세대,0,1
장도윤,681021,8동105호,서울시 용산구 장문로 27 청화아파트 8동105호,서울시 용산구 장문로 27 청화아파트 8동105호,서울특별시 용산구 장문로 27,115,실거주,증여,2002-11-06,Y,290470000,22년 11개월,없음,단독소유자,단독세대,0,1
김민서,571010,8동106호,경기도 수원시 영통구 동탄동 499-95,서울시 용산구 장문로 27 청화아파트 8동106호,서울특별시 용산구 장문로 27,115,투자,상속,2016-04-15,Y,703220000,9년 6개월,없음,단독소유자,단독세대,0,1
윤순자,380815,8동107호,서울시 용산구 장문로 27 청화아파트 8동107호,서울시 용산구 장문로 27 청화아파트 8동107호,서울특별시 용산구 장문로 27,115,실거주,상속,2024-04-03,Y,341890000,1년 6개월,없음,단독소유자,단독세대,0,1
이순자,710727,8동101호,서울시 용산구 장문로 27 청화아파트 8동101호,서울시 용산구 장문로 27 청화아파트 8동101호,서울특별시 용산구 장문로 27,115,실거주,증여,2023-08-21,Y,469640000,2년 2개월,없음,단독소유자,단독세대,0,1
정서준,670403,8동102호,대전시 서구 둔산동 256-44,서울시 용산구 장문로 27 청화아파트 8동102호,서울특별시 용산구 장문로 27,115,투자,경매,2020-03-16,Y,826400000,5년 7개월,없음,단독소유자,단독세대,0,1
강하준,380413,8동103호,서울시 강동구 역삼동 990-25,서울시 용산구 장문로 27 청화아파트 8동103호,서울특별시 용산구 장문로 27,115,투자,상속,1993-12-26,Y,127180000,31년 10개월,없음,단독소유자,단독세대,0,1
강서연,690723,8동104호,서울시 은평구 삼성동 315-43,서울시 용산구 장문로 27 청화아파트 8동104호,서울특별시 용산구 장문로 27,115,투자,증여,2020-04-01,Y,534630000,5년 6개월,없음,단독소유자,단독세대,0,1
장시우,740123,8동105호,서울시 동대문구 역삼동 82-46,서울시 용산구 장문로 27 청화아파트 8동105호,서울특별시 용산구 장문로 27,115,투자,매매,2024-02-05,N,0,1년 8개월,없음,단독소유자,단독세대,0,1
정도윤,630417,8동106호,서울시 용산구 장문로 27 청화아파트 8동106호,서울시 용산구 장문로 27 청화아파트 8동106호,서울특별시 용산구 장문로 27,115,실거주,증여,1982-05-06,Y,367220000,43년 5개월,없음,단독소유자,단독세대,0,1
정민서,750301,8동107호,서울시 용산구 장문로 27 청화아파트 8동107호,서울시 용산구 장문로 27 청화아파트 8동107호,서울특별시 용산구 장문로 27,115,실거주,증여,2024-09-20,N,0,1년 1개월,없음,단독소유자,단독세대,0,1
조서연,580809,8동101호,"416 George Street, Sydney, NSW, Australia",서울시 용산구 장문로 27 청화아파트 8동101호,서울특별시 용산구 장문로 27,115,투자,경매,2015-01-16,Y,840800000,10년 9개월,없음,단독소유자,단독세대,0,1
조민준,750512,8동102호,서울시 성북구 신사동 192-84,서울시 용산구 장문로 27 청화아파트 8동102호,서울특별시 용산구 장문로 27,115,투자,증여,2011-07-23,Y,534910000,14년 3개월,없음,단독소유자,단독세대,0,1
강순자,621112,8동103호,서울시 강동구 방배동 931-7,서울시 용산구 장문로 27 청화아파트 8동103호,서울특별시 용산구 장문로 27,115,투자,증여,2020-03-24,Y,460900000,5년 7개월,없음,단독소유자,단독세대,0,1
최민준,660711,8동104호,서울시 용산구 장문로 27 청화아파트 8동104호,서울시 용산구 장문로 27 청화아파트 8동104호,서울특별시 용산구 장문로 27,115,실거주,증여,1995-04-24,Y,349160000,30년 6개월,없음,단독소유자,단독세대,0,1
김서연,700426,8동105호,경기도 성남시 분당구 정자동 917-87,서울시 용산구 장문로 27 청화아파트 8동105호,서울특별시 용산구 장문로 27,115,투자,증여,1994-03-08,Y,961760000,31년 7개월,없음,단독소유자,단독세대,0,1
박영희,700107,8동106호,서울시 용산구 장문로 27 청화아파트 8동106호,서울시 용산구 장문로 27 청화아파트 8동106호,서울특별시 용산구 장문로 27,115,실거주,상속,2020-08-05,Y,866490000,5년 2개월,없음,단독소유자,단독세대,0,1
윤예준,720526,8동107호,서울시 영등포구 역삼동 319-36,서울시 용산구 장문로 27 청화아파트 8동107호,서울특별시 용산구 장문로 27,115,투자,경매,2022-08-18,N,0,3년 2개월,없음,단독소유자,단독세대,0,1
임주원,560814,8동101호,서울시 용산구 장문로 27 청화아파트 8동101호,서울시 용산구 장문로 27 청화아파트 8동101호,서울특별시 용산구 장문로 27,115,실거주,증여,2024-06-17,Y,190750000,1년 4개월,없음,단독소유자,단독세대,0,1
김서준,640605,8동102호,서울시 종로구 잠실동 200-54,서울시 용산구 장문로 27 청화아파트 8동102호,서울특별시 용산구 장문로 27,115,투자,상속,1996-05-01,Y,143450000,29년 5개월,없음,단독소유자,단독세대,0,1
임예준,350919,8동103호,경기도 성남시 분당구 정자동 748-66,서울시 용산구 장문로 27 청화아파트 8동103호,서울특별시 용산구 장문로 27,115,투자,상속,2016-08-04,N,0,9년 2개월,없음,단독소유자,단독세대,0,1
임영희,550219,8동104호,서울시 구로구 송파동 561-27,서울시 용산구 장문로 27 청화아파트 8동104호,서울특별시 용산구 장문로 27,115,투자,경매,2021-05-27,N,0,4년 5개월,없음,단독소유자,단독세대,0,1
정민준,650617,8동105호,경기도 용인시 수지구 동탄동 604-74,서울시 용산구 장문로 27 청화아파트 8동105호,서울특별시 용산구 장문로 27,115,투자,매매,2010-11-05,Y,909750000,14년 11개월,없음,단독소유자,단독세대,0,1
강예준,611009,8동106호,서울시 성북구 역삼동 611-37,서울시 용산구 장문로 27 청화아파트 8동106호,서울특별시 용산구 장문로 27,115,투자,상속,2014-06-26,N,0,11년 4개월,없음,단독소유자,단독세대,0,1
정서연,650411,8동107호,서울시 노원구 역삼동 826-48,서울시 용산구 장문로 27 청화아파트 8동107호,서울특별시 용산구 장문로 27,115,투자,증여,2017-03-14,Y,223030000,8년 7개월,없음,단독소유자,단독세대,0,1
윤도윤,730816,8동101호,서울시 용산구 장문로 27 청화아파트 8동101호,서울시 용산구 장문로 27 청화아파트 8동101호,서울특별시 용산구 장문로 27,115,실거주,경매,2025-11-13,Y,853120000,-1년 11개월,없음,단독소유자,단독세대,0,1
정서준,560325,8동102호,서울시 용산구 장문로 27 청화아파트 8동102호,서울시 용산구 장문로 27 청화아파트 8동102호,서울특별시 용산구 장문로 27,115,실거주,매매,1999-07-15,N,0,26년 3개월,없음,단독소유자,단독세대,0,1
김지호,620128,8동103호,경기도 성남시 분당구 정자동 771-69,서울시 용산구 장문로 27 청화아파트 8동103호,서울특별시 용산구 장문로 27,115,투자,경매,2025-08-08,Y,979460000,0년 2개월,없음,단독소유자,단독세대,0,1
정민준,890815,8동104호,서울시 서대문구 방배동 941-68,서울시 용산구 장문로 27 청화아파트 8동104호,서울특별시 용산구 장문로 27,115,투자,증여,1997-05-03,Y,518650000,28년 5개월,없음,단독소유자,단독세대,0,1
장민서,521211,8동105호,서울시 종로구 삼성동 236-43,서울시 용산구 장문로 27 청화아파트 8동105호,서울특별시 용산구 장문로 27,115,투자,매매,2025-02-05,Y,959240000,0년 8개월,없음,단독소유자,단독세대,0,1
최민준,560413,8동106호,서울시 은평구 가락동 183-88,서울시 용산구 장문로 27 청화아파트 8동106호,서울특별시 용산구 장문로 27,115,투자,경매,1995-01-24,Y,392140000,30년 9개월,없음,단독소유자,단독세대,0,1
이지호,591007,8동107호,서울시 중구 청담동 332-24,서울시 용산구 장문로 27 청화아파트 8동107호,서울특별시 용산구 장문로 27,115,투자,상속,2018-06-02,Y,427580000,7년 4개월,없음,단독소유자,단독세대,0,1
박서준,700304,8동101호,서울시 용산구 장문로 27 청화아파트 8동101호,서울시 용산구 장문로 27 청화아파트 8동101호,서울특별시 용산구 장문로 27,115,실거주,상속,2006-04-22,Y,866710000,19년 6개월,없음,단독소유자,단독세대,0,1
박민준,550107,8동102호,서울시 중랑구 신사동 18-47,서울시 용산구 장문로 27 청화아파트 8동102호,서울특별시 용산구 장문로 27,115,투자,증여,2010-06-28,Y,239940000,15년 4개월,없음,단독소유자,단독세대,0,1
주식회사 태양,831101,8동103호,서울시 용산구 장문로 27 청화아파트 8동103호,서울시 용산구 장문로 27 청화아파트 8동103호,서울특별시 용산구 장문로 27,115,실거주,경매,2025-06-05,Y,970480000,0년 4개월,없음,단독소유자,단독세대,0,1
장영희,470225,8동104호,서울시 동대문구 논현동 834-53,서울시 용산구 장문로 27 청화아파트 8동104호,서울특별시 용산구 장문로 27,115,투자,증여,2001-09-14,Y,341970000,24년 1개월,없음,단독소유자,단독세대,0,1
최주원,830701,8동105호,서울시 용산구 장문로 27 청화아파트 8동105호,서울시 용산구 장문로 27 청화아파트 8동105호,서울특별시 용산구 장문로 27,115,실거주,상속,2015-05-13,Y,626410000,10년 5개월,없음,단독소유자,단독세대,0,1
이서준,630315,8동106호,인천시 남동구 구월동 30-88,서울시 용산구 장문로 27 청화아파트 8동106호,서울특별시 용산구 장문로 27,115,투자,매매,2015-10-23,Y,557820000,10년 0개월,없음,단독소유자,단독세대,0,1
